"ID_REF"	"GSM634846"	"GSM634847"	"GSM634848"	"GSM634849"	"GSM634850"	"GSM634851"	"GSM634852"	"GSM634853"	"GSM634854"	"GSM634855"	"GSM634856"	"GSM634857"
"ILMN_1765584"	0.039518679	0.023772142	0.116882423	-0.124336143	-0.19268557	-0.099257138	-0.021934638	-0.071571911	0.099573527	-0.07254737	-0.232844466	-0.238683627
"ILMN_1765605"												
"ILMN_1765606"	0.790135356	0.604847664	0.542065527	0.737673548	-0.017269915	0.865905839	0.686598389	0.516916893	0.770298473	0.969077548	0.648332805	0.911198756
"ILMN_1765607"												
"ILMN_1765610"												
"ILMN_1765612"												
"ILMN_1765613"												
"ILMN_1765614"												
"ILMN_1765615"												
"ILMN_1765620"												
"ILMN_1765621"	1.802610273	2.042162377	2.01121713	2.192160033	2.744456384	2.33504018	2.345977956	2.475491231	2.111750539	2.491244073	2.43270131	2.102288166
"ILMN_1765633"												
"ILMN_1765636"												
"ILMN_1765640"												
"ILMN_1765641"												
"ILMN_1765644"	0.621827415	1.078197601	1.266415799	-0.185608209	-0.118544101	-0.050632092	0.607974972	0.988351653	1.302017535	-0.020955786	0.020404678	0.167302867
"ILMN_1765645"												
"ILMN_1765649"	2.145307185	1.840410281	1.826126758	2.289778414	2.291556861	2.263431223	2.011363362	1.570803939	1.69259832	2.318471533	2.100296207	1.863381238
"ILMN_1765651"												
"ILMN_1765668"												
"ILMN_1765670"												
"ILMN_1765674"												
"ILMN_1765678"												
"ILMN_1765684"	2.733654262	2.714608208	3.025937365	3.213649994	3.903354919	3.386819594	2.859721435	2.707275252	2.720059053	3.330298199	3.071929073	2.740357004
"ILMN_1765686"												
"ILMN_1765696"	5.057676587	4.830580377	4.530560309	6.501777522	6.02484769	5.972086318	5.098545236	5.295430703	4.732517192	5.588501441	5.883681456	6.118487153
"ILMN_1765701"	-0.198015902	0.191965123	0.69774856	-0.438110991	-0.331431445	-0.490693391	-0.09577425	0.323568365	0.602838165	-0.10581753	-0.446523367	-0.33934541
"ILMN_1765704"	-0.140298539	-0.160537302	0.309796452	-0.48479825	-0.385970952	-0.195167113	0.168430045	0.594467704	0.267120531	-0.395275968	-0.390823688	-0.137813902
"ILMN_1765711"	-0.195477549	-0.215896715	-0.219566089	-0.367493932	-0.170755993	-0.268822762	-0.332343771	-0.0469133	-0.149338641	-0.171684681	-0.283807524	-0.119892069
"ILMN_1765714"												
"ILMN_1765725"	0.064610597	0.069230968	0.337567502	-0.001254991	0.272156931	0.039322725	0.146065812	0.339103645	0.422429906	-0.136426423	-0.002196893	-0.297949711
"ILMN_1765729"												
"ILMN_1765734"												
"ILMN_1765746"												
"ILMN_1765767"												
"ILMN_1765770"												
"ILMN_1765772"												
"ILMN_1765773"	-0.094564909	-0.24371693	-0.218326278	-0.148281102	-0.195731414	-0.076710687	-0.147406994	-0.286667093	-0.251056397	-0.09818764	-0.19911478	-0.215717678
"ILMN_1765779"												
"ILMN_1765781"												
"ILMN_1765791"	-0.346172748	-0.427614816	-0.275446042	-0.04510851	-0.20043321	-0.122175723	-0.119708983	-0.21082306	-0.287813578	-0.055850672	-0.289656747	-0.133270104
"ILMN_1765796"	3.820490247	3.736996888	3.428223174	3.44521624	3.175539142	3.658571265	3.464562484	3.372143367	3.241769675	2.968681953	2.960680073	3.506781787
"ILMN_1765801"	0.194811878	-0.044381949	0.037541598	0.046431467	-0.059821694	0.200264019	0.009142033	-0.050921654	-0.034205667	0.023056815	0.203377308	-0.031208091
"ILMN_1765819"												
"ILMN_1765825"	0.031400011	0.080626305	0.263799647	-0.47689504	-0.338878463	-0.594867289	-0.17265087	0.317550379	0.286992129	-0.50249146	-0.516472678	-0.515606276
"ILMN_1765829"	1.861926479	1.680654161	1.295492799	1.67044902	0.747983397	2.08197424	1.625364892	1.482336704	1.668634579	0.537390002	1.281159425	1.361254592
"ILMN_1765833"												
"ILMN_1765851"	1.105999744	1.166166353	1.293201012	0.368233218	0.827844811	0.859951514	1.133822922	0.941120939	1.216509547	0.552651577	0.763044257	0.692683347
"ILMN_1765858"	2.709357663	3.092958671	3.056976025	0.973681533	1.33869962	0.918934234	3.262802228	3.506848016	3.294689759	1.369734787	1.764416762	2.458307197
"ILMN_1765860"	1.645228057	1.827214187	1.746509704	0.804896448	1.220738128	0.882361588	1.152410013	1.62733984	1.509278088	1.082540062	1.087203615	0.802428078
"ILMN_1765872"	0.293824058	0.286955909	0.121321787	0.031502615	-0.005072976	0.042990215	0.130225592	0.129582813	0.172300181	-0.142333859	0.006886703	-0.017829848
"ILMN_1765876"	-0.503304568	-0.510718095	-0.611629389	-0.199592029	-0.515371286	-0.581449641	-0.353033697	-0.448965722	-0.461105319	-0.027290035	-0.140240257	-0.470617321
"ILMN_1765878"												
"ILMN_1765880"	1.15225342	1.312586739	0.997798561	1.167406581	0.764028351	0.927367106	1.078633693	0.763736912	1.022383043	1.16883927	1.10391801	1.548700012
"ILMN_1765895"												
"ILMN_1765911"												
"ILMN_1765912"												
"ILMN_1765923"												
"ILMN_1765941"												
"ILMN_1765945"												
"ILMN_1765954"												
"ILMN_1765966"												
"ILMN_1765971"												
"ILMN_1765979"												
"ILMN_1765986"												
"ILMN_1765990"												
"ILMN_1765993"												
"ILMN_1765994"	0.710547262	0.606085526	0.763995095	1.00457537	0.972501135	1.012758728	0.907441472	0.667469692	0.811903802	1.02576893	1.068010722	0.77988903
"ILMN_1766000"	0.08043567	0.254952172	0.349508077	-0.376536093	-0.514392704	-0.44971369	0.21219726	0.353403799	0.534010042	-0.372060919	-0.367681927	-0.495792607
"ILMN_1766010"	3.895206008	3.703605915	3.549940816	4.374686314	4.218304094	4.424938941	3.693768715	3.740074794	3.523697823	4.725674901	4.405692929	4.00923858
"ILMN_1766024"	0.822503441	1.304316003	1.417065241	0.008574027	-0.074956685	-0.32849724	1.132849853	1.113905816	1.459787518	0.155726115	0.280913111	0.516670377
"ILMN_1766028"												
"ILMN_1766038"												
"ILMN_1766045"	1.64709186	1.801503288	1.848212804	1.11936491	1.587726174	1.308584982	1.876921114	2.064567546	1.985177069	1.574973769	1.551116794	1.195962332
"ILMN_1766054"												
"ILMN_1766079"												
"ILMN_1766083"												
"ILMN_1766085"	-0.119335038	-0.22112714	-0.105732258	-0.315537931	-0.491660649	-0.421718152	-0.196365407	-0.068962935	0.208859308	-0.562588998	-0.388371909	-0.408420947
"ILMN_1766087"												
"ILMN_1766090"	-0.115163605	-0.316333165	-0.220047856	-0.217698931	-0.384621444	-0.201834753	-0.276963102	-0.425695636	-0.399906422	-0.226048329	-0.27177336	-0.203111856
"ILMN_1766094"	1.194387419	1.05477926	0.731046941	0.4578207	0.164940229	0.376144542	1.250192389	0.823947632	1.229950292	0.350638621	0.541990481	1.022652214
"ILMN_1766103"												
"ILMN_1766110"	0.484597388	0.066059291	-0.026033093	0.753754663	0.413156813	0.778178756	0.084644152	0.135842582	0.128421169	0.193925515	0.283527996	-3.26E-05
"ILMN_1766112"	-0.234229002	-0.04763092	-0.037385317	-0.398401685	-0.430295153	-0.400674792	-0.126974631	-0.173011791	-0.062213996	-0.284937734	-0.365408496	-0.090291173
"ILMN_1766115"	0.597047311	0.099831812	0.01232379	-0.176773691	-0.163176932	-0.257126048	-0.047889771	-0.111530495	0.072894926	-0.028767564	-0.135378741	0.002473071
"ILMN_1766120"												
"ILMN_1766123"	0.117918447	-0.040084791	-0.005726127	-0.034262256	-0.041795708	-0.052382026	-0.109317826	-0.097708059	-0.140207129	0.182234586	-0.088014653	-0.354026217
"ILMN_1766125"	2.794324013	3.052474494	3.165273848	3.405817986	3.956633246	3.345234638	3.328412643	3.339474163	3.177511466	3.021630461	3.215311499	3.106925356
"ILMN_1766128"												
"ILMN_1766154"	0.545365041	0.317880922	0.458478868	0.571537456	0.608783237	0.388193381	0.199077377	0.351696771	0.479604877	0.816390805	0.59868402	0.32307114
"ILMN_1766157"												
"ILMN_1766159"	0.585654262	0.251593174	0.14481232	0.262931717	-0.017467887	0.355109609	0.177632688	-0.297897244	0.212452815	0.515647114	0.270460995	0.361103699
"ILMN_1766165"												
"ILMN_1766169"	1.279912943	1.799394091	1.862881568	-0.099066962	-0.217142962	-0.02981304	1.550583874	1.820118987	2.063512229	-0.234168078	-0.159591243	0.492465685
"ILMN_1766171"	1.050431119	1.160148077	1.18431503	2.401979589	2.206384813	2.600248322	1.613428366	1.751109035	1.333701884	3.069357781	2.667901538	1.672681879
"ILMN_1766176"												
"ILMN_1766178"												
"ILMN_1766182"												
"ILMN_1766184"												
"ILMN_1766185"	1.585997552	1.370994041	1.580572169	1.886395236	1.599700704	2.005966839	1.738395276	1.476956495	1.722268831	2.081823858	1.823018445	1.984658559
"ILMN_1766190"												
"ILMN_1766195"	0.737498509	0.61843243	0.447563393	0.179493106	0.096186163	0.092041074	0.31813383	0.303615068	0.401435422	0.233594247	0.251562454	0.311566869
"ILMN_1766196"												
"ILMN_1766200"	0.226059181	0.042485945	0.186417578	-0.105266279	-0.163200608	-0.218455341	0.321173558	0.203355768	0.337370212	0.067888038	-0.056478206	-0.08102721
"ILMN_1766204"												
"ILMN_1766211"												
"ILMN_1766219"	-0.081153288	-0.251509178	-0.40006386	-0.076826502	-0.141656097	-0.167684575	-0.34434549	-0.272917155	-0.373391938	-0.341114044	-0.078353355	0.101718954
"ILMN_1766221"	2.009690669	1.763373122	1.564995521	2.014859468	1.263155506	1.739296005	1.795018438	1.448256476	1.776715173	1.117715376	1.690645281	3.024869481
"ILMN_1766222"	2.785313618	2.750416669	2.856071022	2.080650161	2.10109609	1.989691333	2.926067954	2.888310991	3.114130705	1.926503388	1.971357329	3.019712392
"ILMN_1766245"	1.131435729	1.25890709	1.184009032	0.668290995	0.651895373	0.651259817	1.214333984	1.175649734	1.345754301	0.952659873	0.994196572	0.824449187
"ILMN_1766247"	0.133155493	-0.123071061	-0.251601825	-0.181980089	-0.089432138	-0.007218464	-0.161544843	-0.018534743	-0.123771686	-0.030230121	-0.02802206	0.179530046
"ILMN_1766261"												
"ILMN_1766264"												
"ILMN_1766269"	-0.293307338	-0.187774154	-0.093585189	-0.281222547	-0.435495786	-0.38758898	-0.125097876	-0.055280859	0.047397054	-0.201831235	-0.247796392	-0.44841557
"ILMN_1766270"												
"ILMN_1766275"	3.163032504	3.198880525	3.383498817	3.625028208	3.988666958	3.417488209	3.482497439	3.619510902	3.275446009	3.132472101	3.381548694	3.604041162
"ILMN_1766280"												
"ILMN_1766309"	2.492626579	2.345758657	2.436929292	2.775460476	2.45736538	2.621210045	2.353188357	1.847435103	2.192172821	2.602158862	2.775749214	2.998236996
"ILMN_1766316"												
"ILMN_1766320"												
"ILMN_1766334"												
"ILMN_1766345"												
"ILMN_1766346"	0.667786219	0.488147497	0.556792069	1.28197957	1.130746298	1.490996359	0.719505204	0.652122924	0.784065255	1.426290806	1.125296507	1.073565909
"ILMN_1766356"												
"ILMN_1766359"	0.667691176	0.508127173	0.521640133	-0.038569083	-0.075002498	-0.022363288	0.626263697	0.455054183	0.783711746	0.034492411	0.095842118	0.3973682
"ILMN_1766363"												
"ILMN_1766366"												
"ILMN_1766370"												
"ILMN_1766371"												
"ILMN_1766377"												
"ILMN_1766401"												
"ILMN_1766405"												
"ILMN_1766408"	2.141139279	2.201950366	2.065909693	0.046448023	-0.359446346	-0.363376907	1.838042484	1.794101827	2.317236558	-0.144242299	0.112695821	1.754143012
"ILMN_1766411"	2.42003237	2.760650745	2.704251917	0.542244503	0.615134839	0.362583983	2.779660947	2.84058913	2.8974425	0.464027776	0.935498146	1.640499223
"ILMN_1766418"												
"ILMN_1766422"												
"ILMN_1766425"	-0.274772023	-0.255660191	-0.315370103	-0.020726535	0.051061118	0.003258013	-0.217660514	-0.261073702	-0.242514952	-0.163661518	-0.037292855	0.036384158
"ILMN_1766435"	2.553514322	2.541204423	2.464420125	2.351915326	2.664134458	2.601669313	2.507287281	2.556886121	2.447909831	2.975182107	3.009079542	2.721177091
"ILMN_1766438"												
"ILMN_1766446"	0.151586615	0.525829486	0.400077981	0.157833274	0.208327732	0.123063995	0.424459097	0.427496431	0.484425129	0.065359752	0.144288611	0.232275202
"ILMN_1766458"												
"ILMN_1766475"												
"ILMN_1766487"												
"ILMN_1766499"												
"ILMN_1766505"	1.016147575	1.031603112	0.850411136	0.378879023	0.409384361	0.378212795	0.857062624	1.330376403	1.159805761	0.945646127	1.10393796	0.87504652
"ILMN_1766514"												
"ILMN_1766528"	0.199132424	0.589748243	0.756185958	-0.389969981	-0.414620573	-0.343013699	0.821286372	1.043462946	1.332703859	-0.296809619	-0.24227642	-0.116510995
"ILMN_1766539"	-0.101095412	0.200483055	0.597723179	-0.155636423	-0.237583483	-0.13311304	0.21418965	0.531025376	0.519446757	-0.19998048	-0.283334147	-0.314344286
"ILMN_1766541"												
"ILMN_1766542"												
"ILMN_1766544"												
"ILMN_1766551"												
"ILMN_1766558"												
"ILMN_1766560"	0.061714228	0.043133825	0.309881985	-0.411223238	0.070499619	-0.25676817	0.078229204	0.269836305	0.19214065	0.00507941	-0.312365067	-0.347964436
"ILMN_1766565"												
"ILMN_1766573"												
"ILMN_1766590"	-0.388955509	-0.258009333	-0.300443386	0.029273502	-0.15398402	-0.053735224	-0.146100917	-0.097000067	-0.311173451	-0.163655945	-0.045512569	-0.166899045
"ILMN_1766593"	0.690801275	0.320918977	0.833437995	1.533589374	1.579913447	1.449986418	0.481259765	0.489561496	0.476827879	1.101010375	1.240028297	0.85380983
"ILMN_1766600"												
"ILMN_1766613"	-0.320442321	-0.257642422	-0.205788982	-0.398966681	-0.492435166	-0.4933723	-0.165347024	-0.54433443	-0.140853953	-0.404005882	-0.621652571	-0.196840746
"ILMN_1766614"												
"ILMN_1766637"	2.107633774	1.796875074	1.905426051	1.842418956	1.92514591	1.890750562	1.330375724	1.272233955	1.33642249	2.107822524	1.83801274	0.966683641
"ILMN_1766643"												
"ILMN_1766650"												
"ILMN_1766652"	-0.115026464	-0.181377718	-0.113390428	-0.144131419	-0.148187873	-0.421819974	-0.275870344	-0.294030699	-0.314936233	-0.436540527	-0.268589468	-0.098861106
"ILMN_1766657"	1.750282765	1.193355923	1.206266648	0.749919453	0.194973416	0.827156886	1.08750557	0.743350612	1.124195998	0.925613177	0.756444614	1.055608413
"ILMN_1766658"	0.693068593	0.789662273	1.306429616	0.103758463	0.601155331	0.184976828	0.923087552	0.914250423	1.073520932	0.320972999	0.290783405	0.195634296
"ILMN_1766660"												
"ILMN_1766663"												
"ILMN_1766668"												
"ILMN_1766675"												
"ILMN_1766678"	-0.366634006	-0.541241162	-0.448136401	-0.352015485	-0.03244874	-0.398276515	-0.415131597	-0.412144965	-0.318299052	-0.283040782	-0.246767437	-0.359817119
"ILMN_1766698"												
"ILMN_1766706"												
"ILMN_1766707"												
"ILMN_1766712"												
"ILMN_1766713"	3.281832936	2.974042875	3.168088148	3.39761543	3.482333903	3.703727782	2.842215854	3.474204543	3.380301389	2.209024079	3.00554034	2.17921606
"ILMN_1766718"												
"ILMN_1766723"												
"ILMN_1766729"												
"ILMN_1766736"												
"ILMN_1766741"												
"ILMN_1766753"												
"ILMN_1766757"												
"ILMN_1766762"	0.427569537	0.501192664	0.828482582	-0.082275545	0.047134202	0.170616809	0.584877703	0.643189828	0.85160162	-0.101474762	0.013195591	0.179381462
"ILMN_1766770"												
"ILMN_1766793"	-0.373307055	-0.339949058	-0.105211666	-0.413268294	-0.43894927	-0.37946998	-0.249620791	-0.1747463	-0.098879669	-0.421497883	-0.447213598	-0.372081567
"ILMN_1766797"	1.641303717	1.477196517	1.41216866	1.579452478	1.712107764	1.641594104	1.70489545	1.425090001	1.634852361	1.824603593	1.60517772	1.379259866
"ILMN_1766798"	-0.372623584	-0.153276611	0.026660477	-0.553116488	-0.335333804	-0.567148755	-0.224108217	-0.000201714	0.157414028	-0.555497694	-0.419422464	-0.46807362
"ILMN_1766803"	1.360078387	1.591962216	1.62323083	1.027675171	1.121041888	1.033632402	1.138024536	1.029175736	0.9611897	0.856411361	0.831516999	1.149132089
"ILMN_1766814"	0.106191564	0.141629438	0.297430695	-0.016695822	-0.079810165	-0.168337762	0.126995673	0.010201868	0.44501366	-0.283603676	-0.282425562	-0.005875246
"ILMN_1766830"												
"ILMN_1766832"												
"ILMN_1766851"	1.490767427	1.842448643	1.868117893	0.701447006	0.883860546	0.60594454	1.481012514	1.764493934	1.747445774	0.903353236	1.071607493	1.012510333
"ILMN_1766859"	0.724954951	0.356776458	0.275564982	0.518142471	0.222507831	0.31867154	0.137728229	0.133279831	0.145775232	0.104052401	0.313985473	0.859195053
"ILMN_1766867"												
"ILMN_1766875"												
"ILMN_1766888"												
"ILMN_1766894"												
"ILMN_1766896"												
"ILMN_1766902"												
"ILMN_1766904"												
"ILMN_1766914"	-0.287216506	-0.351116849	-0.315827614	-0.101035617	-0.372004477	-0.275813275	-0.382903465	-0.361634498	-0.075466351	-0.19298748	-0.175816899	-0.274174391
"ILMN_1766916"	0.526408367	0.756940982	0.847386568	-0.026804766	0.112591537	-0.291092845	0.754487699	1.353600946	1.150322902	-0.015113581	0.125348569	0.030283885
"ILMN_1766918"	-0.180490926	-0.114822213	-0.059917912	-0.377087014	-0.253232132	-0.410894629	0.258012466	-0.216766122	-0.018492276	-0.285251099	-0.379730348	-0.271691084
"ILMN_1766920"												
"ILMN_1766925"												
"ILMN_1766950"												
"ILMN_1766951"												
"ILMN_1766955"												
"ILMN_1766965"												
"ILMN_1766966"												
"ILMN_1766974"												
"ILMN_1766975"												
"ILMN_1766981"	1.528708642	1.656133155	1.718731887	0.594698696	0.768660106	0.479874484	1.262453669	1.027441905	1.277194802	1.11849991	1.06046331	0.765023808
"ILMN_1766983"												
"ILMN_1766984"	-0.345653228	-0.160868018	-0.277938344	0.132696091	-0.136919334	0.039402464	-0.137344008	-0.283842701	-0.220381786	-0.086056183	-0.050093349	-0.03792907
"ILMN_1766986"												
"ILMN_1766991"												
"ILMN_1767006"	0.608377155	1.062032487	1.812465072	-0.324970391	-0.287924356	-0.422822016	1.085879793	1.518991525	1.682983896	-0.22653954	-0.404567649	-0.224257639
"ILMN_1767015"	0.316277165	0.100105392	-0.035122086	0.542209522	0.341388485	0.735245971	0.025348598	-0.094537973	0.144567169	0.735812098	0.369002054	0.53174129
"ILMN_1767020"	1.12065005	1.136589393	0.828352873	1.594629332	1.024964898	1.52829449	1.066389703	0.70948418	0.837457978	1.323475207	1.164032301	0.959628964
"ILMN_1767024"	-0.145411947	-0.13946852	-0.318839823	-0.077775312	-0.132798976	-0.061424539	-0.153677682	-0.17907849	-0.235699513	-0.126232348	-0.174972672	-0.038845563
"ILMN_1767032"												
"ILMN_1767037"												
"ILMN_1767047"												
"ILMN_1767063"	-0.252150952	-0.217549266	-0.219808374	-0.050303025	-0.115693598	-0.05845224	-0.25917111	-0.196492292	-0.20363709	-0.079669819	-0.193842432	-0.0305527
"ILMN_1767068"												
"ILMN_1767070"												
"ILMN_1767084"												
"ILMN_1767086"												
"ILMN_1767090"												
"ILMN_1767103"												
"ILMN_1767111"	-0.160516319	-0.341494774	-0.305247959	0.529261424	0.545895128	0.629801182	-0.427228467	-0.267109577	-0.312713801	0.842184201	0.559690685	0.51473787
"ILMN_1767113"												
"ILMN_1767129"												
"ILMN_1767131"												
"ILMN_1767135"	0.027251198	0.155402051	0.153046472	-0.149716306	-0.226730045	-0.341093139	0.128438359	0.261395265	0.235274609	-0.059819232	0.019876238	0.050657768
"ILMN_1767139"	3.242441996	3.198804704	3.076518488	4.426620101	4.628859303	4.377059299	3.524399373	3.154729325	3.096401776	4.175890786	4.10101836	3.542479397
"ILMN_1767142"	1.321199328	0.822727866	0.791794213	1.080181999	0.904816188	1.48568703	0.376507607	0.427520947	0.537664033	1.808349406	1.261072463	1.033828175
"ILMN_1767147"												
"ILMN_1767149"												
"ILMN_1767168"	0.387351078	-0.039924752	0.319454381	0.355519027	0.321393484	0.402751152	0.257668827	0.168000833	0.410410455	0.447750112	0.400894784	0.117028289
"ILMN_1767171"												
"ILMN_1767176"												
"ILMN_1767178"												
"ILMN_1767182"												
"ILMN_1767184"	-0.374195506	-0.324328175	-0.465027394	-0.095651033	-0.281085268	-0.200631372	-0.366631663	-0.316336959	-0.154413805	-0.321974006	-0.149672215	-0.194536356
"ILMN_1767193"												
"ILMN_1767219"	2.294976556	2.364023206	2.432453581	1.95462452	2.369385163	2.027648829	1.86892636	1.863544323	1.898080619	2.186059312	1.970954375	1.654908959
"ILMN_1767230"												
"ILMN_1767233"	-0.252135518	-0.070675281	-0.316470341	-0.349853663	-0.358599568	-0.457038329	-0.049872828	-0.121531357	-0.133474817	-0.422200344	-0.288967063	-0.185097186
"ILMN_1767236"												
"ILMN_1767244"												
"ILMN_1767253"	1.325571322	1.436192709	1.745748538	1.036481946	1.613976505	0.849197031	1.729978672	1.754790889	1.860673692	1.568280473	1.403870833	1.511575063
"ILMN_1767256"	-0.474411021	-0.27556389	0.047041345	-0.722983853	-0.500164989	-0.572683815	-0.274272026	-0.152797501	-0.099726549	-0.653676879	-0.665314826	-0.509352671
"ILMN_1767260"	-0.061424527	-0.067042743	0.08728749	-0.431508512	-0.212925201	-0.311060523	-0.276589678	0.145954854	0.068768583	-0.257921707	-0.331360993	-0.32022489
"ILMN_1767263"												
"ILMN_1767274"												
"ILMN_1767277"												
"ILMN_1767281"												
"ILMN_1767303"												
"ILMN_1767310"												
"ILMN_1767318"												
"ILMN_1767320"	1.002573075	1.136565598	1.332419273	0.694927249	0.915632582	0.748988599	1.066992087	0.909277773	1.080510289	0.919518476	0.720792706	0.636287906
"ILMN_1767322"												
"ILMN_1767324"	-0.081789513	-0.164087258	0.027011769	-0.315166773	-0.47120379	-0.393159847	-0.173760386	-0.316657806	-0.097787666	-0.278667424	-0.432394291	-0.296341057
"ILMN_1767337"	0.169300317	0.169917335	0.390151296	0.80586198	0.869115135	0.764574726	0.660662652	0.371168191	0.636995098	1.104176502	1.106158272	1.262226665
"ILMN_1767342"												
"ILMN_1767343"												
"ILMN_1767344"												
"ILMN_1767349"	-0.175700324	-0.261001608	-0.065108835	-0.644988927	-0.372838786	-0.520831176	-0.333715956	-0.270891577	-0.326717727	-0.537277942	-0.404331777	-0.533982025
"ILMN_1767351"												
"ILMN_1767355"												
"ILMN_1767360"	0.701461913	0.893150173	1.545403371	-0.330622425	-0.309377403	-0.345275678	0.723681919	0.775825337	1.202311295	-0.297429486	-0.091310049	-0.294712303
"ILMN_1767362"												
"ILMN_1767365"	2.671042079	2.726070858	2.678340013	2.20241956	2.301604768	2.350346169	2.863583754	2.914057746	2.837455228	2.531147278	2.490323139	2.585751387
"ILMN_1767367"												
"ILMN_1767369"												
"ILMN_1767377"												
"ILMN_1767388"												
"ILMN_1767393"	-0.36319496	-0.011252938	0.12084755	-0.432205206	-0.340590211	-0.311400667	-0.079303961	-0.380884161	-0.030585736	-0.236472145	-0.294107881	-0.393877708
"ILMN_1767404"												
"ILMN_1767413"												
"ILMN_1767414"												
"ILMN_1767415"												
"ILMN_1767422"	3.775350385	3.630154666	3.550336784	4.021392462	3.932204256	4.201790406	3.809794029	3.841476976	3.592742783	4.4364147	4.286102248	3.977364293
"ILMN_1767433"	-0.217780506	-0.163404919	-0.177217655	-0.234528606	-0.250111095	-0.336813386	-0.14740063	0.004791444	-0.112463552	-0.366156665	-0.321389707	-0.160693636
"ILMN_1767441"												
"ILMN_1767446"												
"ILMN_1767448"	0.695704674	0.29709007	0.242301214	0.124610882	-0.017188435	0.425733675	0.077806711	-0.166255378	0.355145729	0.048178515	0.296472439	0.837463895
"ILMN_1767452"												
"ILMN_1767456"												
"ILMN_1767459"	1.731327212	1.926265862	1.768923379	1.809990845	1.784103712	1.891612719	1.344365092	1.286406037	1.521034532	2.312219053	2.201428061	1.888340221
"ILMN_1767469"												
"ILMN_1767470"	1.247844783	1.337203218	1.548663807	-0.050803462	0.227453597	0.144657687	1.3811833	1.355478633	1.322208104	0.142080534	0.292812681	0.154418977
"ILMN_1767471"												
"ILMN_1767474"												
"ILMN_1767475"	1.646692952	1.746884364	1.789243758	1.552183095	1.879822565	1.333410735	1.549071159	1.662718859	1.693719828	1.364156639	1.551290729	1.844830468
"ILMN_1767481"	0.54034145	0.651624373	0.699505254	-0.008174549	-0.12749147	-0.103111881	0.295197611	0.239608251	0.507194535	-0.194260898	-0.044417634	0.01059959
"ILMN_1767503"												
"ILMN_1767509"	1.018506111	0.820806466	0.954904363	1.904976758	1.517162019	1.919294333	0.919485256	0.655437544	1.0264473	1.892904147	1.822261338	1.838607409
"ILMN_1767514"	1.952512833	1.66149387	1.682389065	1.952969664	2.282483964	2.417947406	1.743044152	1.705346299	1.780543805	1.028212488	1.741427672	1.203182199
"ILMN_1767518"												
"ILMN_1767523"	0.638392841	0.783383368	0.8331945	0.01355787	-0.117344084	0.166049493	0.341043107	0.122329957	0.510591995	0.118241576	-0.01841721	-0.018655618
"ILMN_1767535"	-0.098588648	-0.256387062	-0.258602637	-0.13550859	-0.350667523	-0.158920807	-0.372908528	-0.314048194	-0.436728609	-0.396131642	-0.302817636	-0.325919504
"ILMN_1767537"												
"ILMN_1767541"	1.079089936	0.581304948	0.749676624	0.265963278	0.568131267	0.723862362	0.197086861	0.324241256	0.316330953	0.148700998	0.326304004	0.120529878
"ILMN_1767542"	0.427620354	0.337009183	0.292396543	0.041459061	0.004353672	-0.126471715	-0.001380445	0.087347647	0.216733946	0.065387161	0.156752985	0.522462418
"ILMN_1767546"	-0.256078095	-0.283761413	-0.287303989	0.070584816	-0.221880857	-0.164814414	-0.171975826	-0.138936334	-0.280250566	-0.111690503	-0.023406792	-0.013284182
"ILMN_1767556"	1.26565747	1.342390551	1.305056828	0.244347329	0.570901586	0.477671399	1.808568952	1.766516915	1.665927319	0.660753695	0.615038568	0.83920569
"ILMN_1767560"												
"ILMN_1767573"												
"ILMN_1767579"	-0.298808324	-0.115662317	-0.055730661	-0.418144148	-0.351290665	-0.340068067	-0.204230021	-0.090883791	0.142453742	-0.356878454	-0.437698936	-0.291860767
"ILMN_1767581"												
"ILMN_1767590"												
"ILMN_1767592"												
"ILMN_1767595"	-0.358918654	-0.326061936	-0.311903344	-0.303251525	-0.180548689	-0.247933347	-0.200043845	-0.281623301	-0.363766644	-0.241447298	-0.137621681	-0.035559885
"ILMN_1767601"												
"ILMN_1767612"	1.195561385	1.415111549	1.427119188	0.174918363	0.219343477	0.139167912	0.867591356	0.882835346	1.233797976	0.332177997	0.405491248	0.36644097
"ILMN_1767620"												
"ILMN_1767632"												
"ILMN_1767642"	0.615789838	0.979735338	0.992490082	-0.008261595	0.035636031	0.000589687	1.01065266	0.86603465	1.247614002	-0.063707063	0.214180836	0.354666766
"ILMN_1767643"												
"ILMN_1767649"												
"ILMN_1767651"	1.286281508	1.13831163	1.2463098	1.377870311	0.922638855	1.262452795	0.971661942	0.741110532	1.06587494	1.006877559	1.103847327	1.159148756
"ILMN_1767653"												
"ILMN_1767657"												
"ILMN_1767658"	1.227193853	1.267622751	1.330641294	1.687012605	2.427370553	1.727334736	1.798197671	1.892234325	1.703012102	2.209345089	2.179931457	1.992555992
"ILMN_1767661"	-0.212050354	-0.183398832	-0.109513558	-0.196306142	-0.161783238	-0.380294212	-0.233391715	0.066773674	-0.264559273	-0.368524717	-0.269172298	-0.316618372
"ILMN_1767662"	2.188753091	1.986457097	1.916642048	1.090065805	0.600310082	0.771123058	1.954097344	1.618299426	1.874564885	0.907649877	1.259237715	1.685269733
"ILMN_1767664"												
"ILMN_1767665"												
"ILMN_1767666"												
"ILMN_1767679"												
"ILMN_1767685"												
"ILMN_1767690"												
