ID_REF	DESCRIPTION	GSM1191286	GSM1191287	GSM1191288	GSM1191289	GSM1191290	GSM1191291	GSM1191292	GSM1191293
8021101		-0.4122572	-0.362473	1.3970389	0.93224525	-0.90235424	-0.5163131	0.362473	0.6248584
8021113		-0.9248886	-0.4108839	0.13649893	0.35247326	-0.9135337	-0.021724224	0.41006708	0.0217247
8021120		0.048656464	-0.12799454	0.5979252	0.008413315	-0.008412838	-0.18668365	0.62607527	-0.4308052
8021129		0.22067404	-0.046708107	-0.80917454	0.046708584	0.12953901	-0.4187665	0.35131884	-0.106497765
8021131		0.014039993	0.31759882	-0.7601085	-0.8817768	0.6120634	-0.08447027	-0.014039993	0.029590607
8021147		-0.38599062	-0.26059628	0.7710085	0.6442108	-0.65186834	-0.027427673	0.027427673	0.09149265
8021150		0.08940554	0.08161211	0.009779453	-0.3521304	-0.009778976	-0.10478687	-0.37665892	0.0411458
8021152		-0.2069869	-0.09598732	0.4944725	0.19186068	0.199512	-0.020785332	0.020784855	-0.3385048
8021154		0.0883522	0.35452366	-0.3229046	0.45330858	0.18901253	-0.30564547	-0.08835268	-0.15190077
8021169		0.29288387	0.035947323	0.9376478	0.6214576	-0.0359478	-0.18718767	-0.06616068	-0.24441051
8021181		1.3407588	0.6331105	-0.6381388	-0.492054	0.652936	-0.18165112	0.016544819	-0.016544819
8021183		0.91522026	0.48974228	-0.14064455	0.14064407	0.66933537	-0.35132456	-0.27297688	-0.47865963
8021185		-0.08869839	-0.023837566	0.5783839	-0.37408257	0.12873697	-0.44386673	0.37868023	0.023837566
8021187		-0.65223837	-0.35711622	0.809999	0.6189985	-1.1158261	-0.47764778	0.35711575	0.37206745
8021199		0.5696368	0.042250633	-0.44667864	0.11462164	-0.042250633	-0.12015867	-0.6002655	0.08835983
8021208		-1.3536835	-0.8939223	0.81567	0.57891273	-0.52032614	-0.18550396	0.18550396	0.38632393
8021222		-0.670259	-0.40187693	0.4879217	0.17166662	-0.16910219	-0.79615927	0.16910219	0.21893835
8021228		-0.2655449	-0.23310375	0.7037101	0.6669836	-0.20856428	0.4972682	0.20856428	-0.3003211
8021243		-0.028614998	0.09974384	-0.028758049	0.32627153	0.002916336	-0.002916336	-0.028304577	0.620821
8021245		-0.015836716	0.19241142	0.14522219	0.45102072	0.015836716	-0.11106396	-0.18468237	-0.06501198
8021275		-0.009880543	-0.24486017	-0.008461475	-0.268023	0.071829796	0.40168524	0.08637047	0.008461952
8021286		-0.3811984	-0.008774757	1.0103903	0.54153633	-0.68409634	-0.28652573	0.6214719	0.008774281
8021297		-0.15900993	0.05551243	0.29804945	0.021048069	-0.5371299	-0.021048069	0.38182497	-0.15493345
8021301		1.0430803	1.2750254	-0.34985018	-0.1699357	0.3905754	0.1699357	-0.36844063	-0.5121627
8021312		-0.3909068	-0.31254768	0.539094	0.4094267	-0.45470524	0.13610268	-0.1361022	0.42390013
8021342		0.010161877	-0.012646675	0.48424387	0.6010399	-0.010161877	-0.1161046	-0.25048304	0.54792595
8021344		0.42737865	0.47620773	-0.69192505	-0.3117323	0.3605671	0.15466213	-0.15466213	-0.29825115
8021349		0.037322044	-0.0457263	0.093467236	0.4514594	-0.3785429	-0.02203083	-0.46413136	0.022030354
8021357		-0.89568424	-0.737175	0.60609627	0.28722382	-0.38653755	-0.2616272	0.3883462	0.26162672
8021363		0.059381485	-0.059381485	-0.64673424	0.109212875	-0.22826815	-0.32326174	0.34897757	0.09314299
8021365		-0.48837376	-0.014452457	0.34539747	0.5070071	-0.15279293	-0.22292852	0.014451981	0.11160946
8021368		0.14876413	0.093690395	-0.70983696	-0.2959137	-0.09368992	0.6907892	-0.93946457	0.2962594
8021372		-0.079716206	-0.16492319	0.18480396	0.1274805	-0.120654106	0.079716206	0.15696764	-0.5774703
8021374		-0.31693506	-0.12787056	0.6443739	0.55060434	-0.004580975	0.004581451	0.08577204	-0.26562357
8021376		0.10279751	0.39844084	-0.86419487	-0.5236883	0.48001385	0.533566	-0.34969425	-0.10279751
8021416		-0.01884842	0.01884842	0.08693504	-0.083316326	0.023385525	0.56102276	-0.3692627	-0.2850623
8021418		-0.22761345	-0.14050388	0.17762661	0.14050388	-0.45086145	0.39707994	-0.36197424	0.22932863
8021438		0.07162714	-0.012543201	0.012543201	0.09144926	0.14232922	-0.27738094	-0.70257235	-0.17267132
8021440		-0.006182671	0.16945887	-0.13464451	0.006183147	-0.17414951	-0.4502349	0.020250797	0.17014408
8021442		-0.00925684	-0.2535758	0.009256363	0.3025365	0.17647743	-0.34176302	0.15316153	-0.1986022
8021453		-0.8206558	-0.46733952	0.56522846	0.32122803	-0.6891489	-0.25893307	0.25893307	0.4705248
8021461		0.28336048	-0.037840366	0.037840366	0.04317522	0.31146812	-0.09251976	-0.671566	-0.41494942
8021468		0.038089752	-0.055457115	0.12022591	0.48422956	-0.038089752	-0.12812376	-0.33065653	0.33897018
8021470		-1.2682748	-0.7965784	0.4785695	0.21783829	-0.21783781	-0.31029797	0.3731928	0.29798126
8021478		0.33032703	0.12199783	-0.2410183	0.54021263	-0.055201054	0.008701324	-0.3128991	-0.008701324
8021480		0.012033939	0.08753824	0.1528511	0.11199522	-0.012033939	-0.30189753	-0.030766964	-0.15029907
8021482		-0.013778687	-0.089963436	0.49223137	-0.120974064	0.46929264	0.025204182	0.013778687	-0.08431387
8021484		-0.14709091	-0.003075123	0.7084842	0.56854963	0.122618675	-0.4489894	-0.06130886	0.003074646
8021496		-0.5617752	-0.5983505	0.5712719	0.3503046	-0.47431612	-0.003745079	0.003745079	0.16976309
8021528		0.79738235	0.44483566	-0.32601976	-0.4008708	0.71316624	0.040751457	-0.36909866	-0.04075098
8021540		0.001977921	-0.001977921	0.47190046	0.072350025	0.10770273	-0.31812143	-0.30783367	-0.32318735
8021542		0.83772993	0.6251564	-0.93097544	-0.63282967	0.48797274	0.08593464	-0.37221003	-0.085935116
8021546		-0.37472725	-0.20466042	0.02528572	-0.16886234	0.2064619	0.2520032	0.55651	-0.02528572
8021563		-0.004599094	0.004599571	1.0053749	0.313406	0.009081841	-0.044163704	-0.28679943	-0.7069979
8021565		-0.4817686	-0.3706398	0.4680853	0.7359452	-0.6013036	0.11686897	-0.116868496	0.34957266
8021584		-0.25491	0.001188755	0.22272778	-0.28605652	0.16522169	-0.001189232	-0.5466862	0.014840126
8021594		0.54436684	0.36470842	-0.5197048	-0.14206934	0.14206982	-0.5070543	-0.14719772	0.19122696
8021603		-0.12452698	-0.053254128	0.8347683	0.2553134	-0.17691326	0.0862422	-0.6141701	0.053254128
8021614		-0.5085163	-0.19395685	0.37013912	0.03051567	0.006510258	0.042212486	-0.07831526	-0.006510258
8021623		-0.3525014	-0.3870921	0.33170843	0.1936431	0.001315117	-0.35143375	0.21016884	-0.001315594
8021635		0.04010868	0.4016118	0.26768875	-0.12153053	-0.040108204	-0.63111734	0.06171751	-0.3221178
8021645		-0.026761532	0.026761532	-0.27659273	0.4510913	0.034170628	0.4673457	-0.39178514	-0.24694824
8021653		-0.09596825	0.01926136	-0.019261837	0.23379374	0.1616416	-0.46242523	-0.11310625	0.5576563
8021664		0.08098841	-0.21663237	-0.2392292	0.123307705	0.2352314	-0.08098793	0.72095203	-0.19404078
8021666		-0.24007559	-0.12176418	0.09543991	0.18854475	-0.1207366	0.04805708	-0.048056602	0.1846466
8021668		-0.10034609	-0.15984821	0.43036366	0.0549345	-0.04411173	0.3908186	0.044112206	-0.19243956
8021683		-0.0644021	-0.029557705	0.7327957	0.123553276	-0.13762474	-0.1377182	0.029558182	0.0892849
8021685		-0.39153862	-0.28241873	0.562305	-0.03612566	-0.35695362	0.06198597	0.036125183	0.2586398
8021695		0.3607874	-0.24771833	-0.13876629	0.048939705	-0.048939705	0.33757734	0.35372305	-0.17031145
8021707		-0.29716253	-0.011212349	0.4435382	0.42030334	0.011212826	-0.05594015	-0.04138279	0.57962847
8021712		0.004165173	0.0160079	-0.004165649	-0.3112936	0.052401543	-0.82190466	0.06782198	-0.17173672
8021714		-0.47288656	-0.043519497	0.6666522	0.043519497	0.12078428	-0.39710474	-0.2663722	0.22954798
8021716		-0.74347687	-0.3984437	1.0122442	0.8416319	-0.54195166	-0.23512173	0.2351222	0.719985
8021725		0.46837044	0.13519049	-0.014323235	-0.096660614	-0.42815542	-0.1167264	0.014323235	0.086061954
8021727		0.52606106	0.7454519	-1.0903482	-0.3152814	0.93477106	0.22645092	-0.22645092	-0.5341077
8021741		0.80917597	-0.038997173	0.14961529	0.03899765	-0.23089361	0.18793106	-0.12490606	-0.21045113
8021756		-0.45198202	-0.11362934	0.13322878	-0.080338	-0.04241848	0.52678776	0.323586	0.042418957
8021768		-0.43630219	-0.1940918	0.13477135	0.12914753	-0.12914753	-0.7583127	0.19712019	0.18169117
8021774		0.83902407	0.36948395	-0.060616493	-0.029539108	0.029539108	-0.15485811	0.049899578	-0.1736021
8021777		-0.3645153	-0.28377485	0.64320326	0.10945749	-0.47174644	-0.029603004	0.029602528	0.21611309
8021783		-0.5338192	-0.31339502	0.7716932	0.24317122	-0.531024	0.07048178	-0.07048178	0.096632004
8021818		-0.08360243	-0.3167429	-0.12702084	0.34754515	-0.17017984	0.08360243	0.18438768	0.18990135
8021824		-0.092927456	0.00263834	0.7851443	0.09790754	-0.5432272	-0.00263834	-0.121418476	0.26402664
8021826		0.8351121	0.11302996	0.031205654	-0.2447586	0.3320241	-0.031205177	-0.6843972	-0.3670373
8021832		-0.2683077	-0.21646214	0.075464725	0.25693846	-0.8630972	0.35998917	-0.07546425	0.32257318
8021866		0.24454784	-0.07700014	-0.568192	-0.59489155	0.13114834	-0.30646944	0.08894682	0.07700014
8021884		0.61799526	0.052048683	-0.46223068	0.13405704	0.017468452	-0.017467499	-0.59269	-0.8182559
8021900		-0.22295666	-0.014666081	0.12529087	-0.12099409	0.014666081	-0.06675053	0.27620888	0.1980505
8021905		-0.69739056	-0.044998646	0.82458925	0.44022417	-0.4786687	-0.510602	0.044998646	0.199574
8021914		-0.122107506	-0.42672586	0.2039504	0.47487688	-0.52005625	-0.031959534	0.08133507	0.03196001
8021919		-0.2764063	-0.054825783	0.37483788	0.50685215	-0.3816223	-0.27191448	0.054825783	0.309515
8021924		-0.6241102	-0.32877398	0.7520547	0.37116003	-0.49388742	0.01894188	-0.01894188	0.29204416
8021946		0.2619691	0.30924034	0.07232666	-0.17928553	0.06418276	-0.06418228	-0.5019736	-0.16645813
8021961		0.001093388	-0.001092911	-0.22509766	0.22016144	0.27123404	-0.002738476	-0.01638937	0.48075342
8021963		0.35347557	-0.033737183	0.8522992	0.54732275	-0.35875702	-0.6499448	-0.03843832	0.033737183
8021966		-0.542737	-0.124604225	1.0888615	0.9869766	-0.51704264	0.003274918	-0.003274918	0.32054043
8021984		-0.6142173	-0.24824858	0.1816144	0.31568813	-0.30471277	-0.18161488	0.3484602	0.31330872
8021993		0.21368599	-0.15147448	-0.14264107	1.4057765	-0.057857513	-0.03188467	0.46807575	0.03188467
8021995		0.18480635	0.11181402	-0.33522797	0.35082483	-0.09993267	0.099932194	-0.32966805	-0.45388937
8022007		-0.45026302	-0.25695705	0.53145266	0.040720463	0.08312178	-0.040720463	0.33408785	-0.1296277
8022009		-0.11048794	-0.20990944	1.0860801	0.5646858	-0.29893255	0.11048746	-0.6062155	0.29713726
8022020		-0.012483597	-0.19276047	0.012483597	-0.1126318	0.1350112	0.2497859	0.18303537	-0.22138357
8022022		-0.4491725	0.030712128	0.07948065	0.26523924	-0.35957575	-0.030712605	-0.33156395	0.35337067
8022043		0.05026102	-0.18025494	0.34833288	0.40039492	0.0348835	-0.034883022	-0.13160515	-0.14105463
8022045		0.065579414	-0.31750202	0.37115335	0.6706009	-0.065579414	-0.450428	0.066860676	-0.17001104
8022085		0.413836	0.24600029	0.047498226	-0.18755531	0.47124052	-0.04749775	-1.0140228	-0.4978776
8022100		-0.038449287	-0.19308853	0.48123407	0.043103218	0.03305626	-0.03305626	0.25149965	-0.06992149
8022102		-0.11990309	0.08394337	0.23616457	-0.04101801	0.041017532	-0.0956893	-0.08149433	0.49625063
8022104		0.16941404	-0.10793209	-0.11008501	0.7613597	0.10793257	0.41294765	-0.10947943	-0.11016369
8022106		0.9735112	0.17006254	-0.19003677	0.19585657	0.085879326	-0.0858798	-0.16623306	-0.39910793
8022110		-0.26154327	-0.004636288	0.017324448	1.1282988	-0.58662987	0.004635811	-0.34787464	0.42610884
8022118		-0.35986662	0.13937187	0.8832364	-0.17235899	0.23287106	-0.39967155	0.35670137	-0.13937187
8022145		-0.025724888	0.025724411	0.11075783	0.12023401	0.11554623	-0.9160013	-0.581779	-0.19736767
8022168		-0.068561554	0.03765011	0.14478731	0.2697482	-0.096364975	-0.19561481	-0.03765011	0.73747444
8022170		-0.60093784	-0.3099661	0.06889534	-0.02459526	-0.31907463	0.02459526	0.15454769	0.095425606
8022174		-0.107269764	-0.045683384	-0.120278835	0.28267145	0.10701418	-0.054531097	0.045682907	0.48370934
8022176		0.15936661	0.06655836	-0.06655836	0.46415663	0.28048706	-0.47013617	-0.5545697	-0.22326612
8022243		0.53753614	0.42738295	-0.46796417	-0.56580925	0.5942836	0.33787107	-0.44412947	-0.33787107
8022245		0.2827916	-0.24266863	-0.15111971	0.2673788	-0.20816708	-0.10070753	0.10070753	0.48814535
8022247		-0.21974897	-0.038590908	0.6957016	0.2054143	0.03859043	0.09949827	-0.10509348	-0.38400698
8022249		0.16612768	-0.104295254	0.10376644	0.08147192	-0.4467287	-0.08147192	0.8913021	-0.22804976
8022251		-0.2724638	-0.27879953	0.63390255	-0.026567936	-0.30445385	0.026567936	0.23192692	0.03621769
8022275		0.69518423	-0.006894589	0.15534496	0.006894112	-0.1873703	0.15939808	-0.16084242	-0.45124435
8022277		0.772964	0.17837906	-0.52994204	-0.23437834	0.03600931	-0.04034567	0.5122752	-0.03600931
8022279		-0.21258688	0.13918781	0.58834743	1.0116415	-0.13918734	-0.21270514	0.32350016	-0.21243191
8022281		-0.094202995	0.002092838	0.2455101	-0.22616196	0.15274286	-0.061813354	-0.002093315	0.17015171
8022283		0.8535943	0.088339806	-0.494761	0.00296545	-0.03400612	0.099969864	-0.11011219	-0.00296545
8022295		-0.16976738	0.017203808	0.34577417	0.38475275	-0.017203808	-0.19113874	0.44944334	-0.283041
8022310		0.07360792	0.10933781	-0.3435669	-0.37067175	0.3905306	-0.07360792	0.20467949	-0.32023478
8022320		-0.8691344	-0.42273903	0.2514906	0.19935894	-0.1411171	0.1907053	0.01998043	-0.019981384
8022326		-0.45632267	-0.3757739	0.2583766	0.1562953	-0.19906855	0.11437845	0.061139107	-0.061139584
8022338		-0.014367104	-0.046043873	0.014367104	0.49495125	-0.10342598	-0.3341756	0.17253113	0.43274355
8022340		-0.46918917	-0.23145342	-0.03486967	0.19823122	0.20744371	0.07110119	-0.54466534	0.03486967
8022342		-0.25870562	0.12842655	-0.059413433	0.065042496	0.005302906	-0.35352468	-0.005302429	0.67378616
8022356		-0.20085955	-0.005140305	-0.1651249	0.09051657	0.102564335	0.3393383	-0.32329512	0.005140305
8022378		-0.102526665	-0.1506238	0.013996124	0.76663923	0.23398447	0.21191359	-0.3835497	-0.013996124
8022380		-0.6963825	-0.23812485	1.0890121	0.6977372	-0.5677929	-0.09282398	0.092823505	0.21697521
8022393		-0.9127035	-0.33997202	0.7722378	0.3487563	-0.54136944	-0.14310169	0.14310217	0.44906902
8022404		-1.1991272	-0.8297615	1.2636776	1.1775551	-0.9745593	-0.4448657	0.44486618	0.45294857
8022410		0.105349064	-0.26616383	-0.14975405	0.1170187	-0.0630846	0.13446522	-0.27560425	0.06308508
8022412		-0.089877605	0.077237606	0.28913546	1.2017012	-0.17260218	-0.33114052	-0.077237606	0.15713263
8022418		-0.04898739	0.04898739	0.1823082	0.31907845	-0.3372059	-0.14707947	-0.22649097	0.31042862
8022420		-0.66893816	-0.49059582	0.456419	0.38839722	-1.07233	-0.14344549	0.17522478	0.14344501
8022424		-0.3074484	0.14224672	0.016161442	-0.016160965	-0.037879944	-0.34042454	0.14251661	0.08650446
8022426		-0.33213425	-0.58744526	0.24151134	0.002469063	-0.25421238	0.2851057	0.4556651	-0.002469063
8022428		-0.8959718	-0.65760374	0.24623013	0.11135483	-0.16226387	-0.02823162	0.02823162	0.15073109
8022434		-0.11982536	-0.14971495	-0.005990982	0.18139124	0.005991459	-0.3172326	0.17260027	0.41855574
8022436		0.03471899	-0.08995581	0.4010024	-0.03471899	-0.15737486	-0.038244247	0.17064714	0.21132374
8022439		-0.06210947	0.003506661	0.26512766	0.11616802	-0.052636147	0.21762228	-0.0621171	-0.003506661
8022441		-0.68257666	-0.26072216	0.20480919	0.11557388	-0.49349213	0.15636349	-0.11557388	0.17669678
8022471		-0.001756191	-0.070314884	0.59456587	0.001756668	-0.10559416	-0.08705425	0.14021015	0.05054474
8022473		-0.47163963	-0.45564365	0.52218723	0.19230652	-0.48357964	0.010261536	0.14868832	-0.010262489
8022488		0.18586779	-0.050285816	0.3732972	-0.03984022	0.03984022	-1.1224875	0.57735634	-0.19261265
8022498		0.2011733	0.33584547	-0.017931461	-0.135427	-0.23549366	0.28522873	-0.37403297	0.017930984
8022500		-0.05353546	0.016962051	-0.002712727	0.002713203	-0.14097595	0.44103718	0.068171024	-0.14101076
8022502		0.158535	-0.010352612	0.010353088	0.03675556	-0.18799067	-0.015319824	-0.10444069	0.36901093
8022504		-0.048449516	-0.00219202	0.002192497	0.006178856	-0.011462212	0.36654663	0.17028713	-0.13496304
8022506		-0.16707087	0.12430143	0.055375576	-0.23348951	0.16752768	-0.055375576	0.252326	-0.698905
8022508		0.007959843	0.1489191	0.25774145	-0.07934761	0.4485917	-0.07844639	-0.030230045	-0.00796032
8022514		-0.29116058	-0.002692223	0.824265	0.18698883	-0.006525517	0.002691746	-0.23827744	0.3606267
8022531		-0.40079498	-0.27500343	0.42635393	0.6459093	0.017529488	-0.2748723	0.39142132	-0.017529964
8022557		-0.32640743	0.032005787	0.77207804	0.5649004	-0.03200531	-0.22960329	-0.14532423	0.27738953
8022559		0.27578545	0.013644695	-0.2348814	-0.013644695	0.3568225	-0.66613007	-0.095458984	0.47778416
8022570		0.38301468	0.24546814	-0.07915306	-0.19679642	0.065544605	0.36857796	-0.19667196	-0.06554508
8022572		-0.6032896	0.005666733	0.49005318	0.17981434	-0.31772137	-0.005666256	-0.46011782	0.038371086
8022606		-0.25176907	-0.45016003	0.2686391	-0.06810188	0.068101406	0.33695698	0.28656244	-0.34025812
8022608		0.52413225	-0.031274796	0.25249577	0.22064877	0.009729862	-0.3382249	-0.009729862	-0.12803698
8022610		0.51888037	-0.024663448	0.024662971	0.17093897	-0.17564535	0.1368165	-0.050099373	-0.24368143
8022612		-0.48237896	-0.14289713	0.42945242	0.21689701	0.14289713	-0.26471663	0.44927645	-0.62918043
8022623		0.35125923	0.22233438	0.14702559	0.32284355	-0.14702559	-0.79080105	-0.15691757	-0.2108674
8022625		-0.28975582	0.009754181	-0.19850731	-0.26277733	0.32829475	0.46290112	0.18247318	-0.009753227
8022640		-0.04860115	-0.084163666	0.22127533	0.27192307	-0.92220306	-0.56662273	0.16221714	0.048600197
8022642		-8.49e-05	-8.11e-06	0.20715666	8.11e-06	0.00021	-0.000112	-0.000128	0.4395857
8022644		-0.081329346	-0.041716576	0.10468674	0.22665119	-0.014661312	0.4647541	-0.24953079	0.014660835
8022646		-0.43256426	-0.39419508	0.11801672	-0.06580925	-0.30682802	0.35163546	0.3743596	0.06580925
8022653		0.3352437	0.026614666	-0.57078075	0.24492168	-0.11331177	0.5041213	-0.026614666	-0.052694798
8022655		0.014690399	-0.020851135	0.043649673	-0.3487363	-0.014690876	0.26387262	-0.47308636	0.015320778
8022666		0.18623114	0.06920099	-0.07525301	-0.42547846	0.369205	-0.06920099	0.3457656	-0.10396385
8022674		0.68174505	0.3100443	-0.2590022	-0.1548214	0.8087592	0.005225182	-0.06094885	-0.005225182
8022692		0.10596943	0.040407658	-0.15544319	-0.040407658	-0.16580391	-0.3471098	0.31552982	0.14715195
8022711		-0.31074762	0.036455154	0.16505527	0.37042952	-0.68020487	0.33978748	-0.03645563	-0.037422657
8022728		-0.29930687	-0.07495546	0.37848902	0.16173744	-0.2003169	-0.5713515	0.114317894	0.07495546
8022745		-0.04129839	0.041298866	0.18642378	0.16357756	-0.29187584	-0.20031357	0.15322638	-0.4862213
8022747		-0.32599688	-0.13153648	0.4146371	0.13153696	-0.3602214	0.24042225	0.27378798	-0.5694289
8022761		0.0443902	-0.0443902	-0.21828794	0.6318202	0.109591484	-0.29617882	0.08990431	-0.13450003
8022763		-1.1649175	-0.004554749	0.76807785	0.004554749	-0.27205467	-0.660542	0.25153875	0.9698739
8022767		-0.4506359	-0.27780628	0.050231934	-0.050231457	-0.13441133	0.633338	0.3169036	0.1458683
8022799		0.62549114	0.41544437	-0.060765266	-0.068553925	0.07590294	0.041090965	-0.041090965	-0.297225
8022801		-0.12460184	-0.17485857	0.16342163	-0.059305668	-0.055193424	0.2158022	0.055192947	0.5938606
8022803		0.09223223	-0.09223223	0.26979876	0.21645403	-0.39105415	0.26546764	-0.31194496	-0.67075396
8022814		0.6266861	0.6243715	-0.29826736	-0.16581345	0.25871563	-0.06974602	-0.053369522	0.053369522
8022817		-0.3790903	-0.009626389	0.009627342	-0.16738129	0.1487999	0.04548359	0.05500412	-0.1448679
8022831		0.018389225	0.19727516	0.6420574	0.6255703	-0.018389702	-0.14950371	-0.13909483	-0.12907171
8022856		0.032551765	-0.31359768	-0.73867846	-0.028452396	0.10304928	0.4031787	0.02845192	-0.6764822
8022870		-0.3367095	0.016961098	-0.01696062	0.42137194	0.1197772	-0.050925255	-0.17845917	0.12367821
8022872		0.08984995	0.015051365	-0.015051365	-0.34489346	0.19624043	0.016440868	-0.6243057	-0.16473866
8022882		0.024194717	0.53567696	-0.44796848	-0.25794077	0.2026577	-0.02419424	-0.08856392	0.04962635
8022892		-0.20703602	0.05157137	-0.005963802	0.005964279	0.0331192	0.61156607	-0.49072027	-0.13284159
8022902		-0.6438174	-0.25371885	0.7421522	0.65071106	-0.35812807	-0.24116135	0.27106714	0.24116135
8022912		0.57442474	0.18635273	-0.34941626	0.17892027	0.6388798	-0.40738106	-0.17891979	-0.2799487
8022914		-0.5105138	-0.43465996	0.5075102	0.41623878	-0.61520576	-0.28560114	0.30152178	0.28560066
8022927		-0.51078796	-0.2458477	0.6379566	0.5896406	-0.5238075	-0.2617998	0.2458477	0.520277
8022941		-0.5881891	-0.40646315	0.41884327	0.21806145	-0.5829191	-0.12042999	0.1496296	0.12042999
8022952		0.045213223	-0.01063633	-0.11794186	0.11482	0.010636807	0.366889	-0.63410807	-1.017828
8022970		-0.27670574	-0.18874311	0.6584449	0.34842873	-0.45804214	-0.028915882	0.084682465	0.028915405
8022972		-0.2790041	-0.34661674	0.15070629	0.01004982	-0.25552368	-0.01004982	0.024258614	0.0179348
8022974		-0.12831402	0.06908989	-0.2117567	0.014093399	0.09827089	-0.27094936	-0.014093876	0.3666153
8022976		0.55029154	0.14696407	-0.3547473	0.08547783	-0.17260695	-0.08547735	-0.258173	0.14410305
8022986		-0.22627401	0.20555115	0.29503298	0.40715933	-0.07552004	0.075520515	-0.10491705	-0.08287668
8022994		-0.035559654	-0.37586212	0.25692415	-0.2409358	-0.28704166	0.3389349	0.39616632	0.035559177
8022996		-0.28823948	0.027045727	0.31178188	0.7069683	-0.027046204	-0.14945555	0.5386653	-0.33612108
8023043		-0.6396909	-0.2929659	0.027529716	0.09768915	-0.002267361	-0.1719675	0.002267361	0.47113514
8023059		0.9563465	0.5430474	-0.118780136	-0.05331564	0.44785547	-0.036349773	-0.34557486	0.036349773
8023061		-0.003389835	0.016437054	0.1891923	0.22638798	-0.08554745	-0.87593126	-0.38453388	0.003389359
8023063		-0.21266651	-0.2117014	0.5165329	0.24674988	-0.44340897	-0.06130123	0.061300278	0.5373869
8023078		-0.08576107	-0.028443813	-0.08339214	0.13619804	0.02844429	0.028699875	-0.069975376	0.39225197
8023080		-0.11267376	-0.03349638	0.6530099	0.39846754	0.033496857	-0.28646088	-0.18760347	0.18165684
8023121		0.41632366	0.15233088	0.10116482	0.31330442	-0.18117428	-0.26707935	-0.18471813	-0.101165295
8023133		-0.29849577	-0.3726449	0.3770914	0.4727273	-0.3836875	0.108597755	-0.108597755	0.3901124
8023152		0.3535962	-0.19947147	-0.4026494	0.4960761	0.07572985	0.025903702	-0.6742387	-0.025904179
8023154		0.35526896	-0.19718552	-0.39918518	0.4975462	0.0763998	0.025102615	-0.67243147	-0.025102615
8023156		0.096065044	0.031493187	-0.9967432	0.21501827	-0.031493664	0.17724514	-0.8057518	-0.33655167
8023159		-0.17564678	-0.10541868	0.30828857	0.12054825	0.056869984	-0.1175046	0.42555094	-0.056869984
8023165		-0.0484972	-0.24985123	0.6814561	0.31692696	-0.49449778	-0.042454243	0.042454243	0.17422533
8023175		0.024724007	-0.083012104	0.582984	0.5009413	-0.35239935	-0.34130955	-0.024724483	0.1101017
8023184		0.99120045	0.344584	-1.2568717	-0.74970675	0.33192778	0.2416668	-0.24166632	-0.607955
8023187		-0.050946236	0.025634766	0.605731	0.26505327	-0.05028963	-0.050923347	-0.025635242	0.10300684
8023189		0.255589	-0.040405273	-0.42353392	0.04040575	0.41656685	0.09673214	-0.32260418	-0.08280516
8023191		-0.4206028	-0.11025572	0.7574353	0.93996954	-0.88882303	-0.2987008	0.110256195	0.23884487
8023195		-0.23812294	-0.14267111	0.7494364	0.67547894	-0.40312815	-0.00165844	0.00165844	0.34542847
8023212		-0.43505	0.20441532	-0.24499035	-0.038682938	0.61338663	0.038683414	0.17582083	-0.29973269
8023216		-0.024404049	-0.18813562	-0.30015182	0.2518735	0.024403572	0.7796345	0.075222015	-0.27652073
8023218		0.046162605	0.14373732	0.039250374	-0.19275045	-0.039250374	-0.14544344	-0.46814346	0.4563794
8023220		0.06708479	-0.09507704	-0.01170826	0.3201189	0.04225731	-0.614264	0.01170826	-1.0167947
8023228		-0.7685871	-0.43168163	0.498394	0.17697048	-1.0779476	0.09699297	-0.015748978	0.0157485
8023246		-0.36312342	-0.46491814	0.710659	0.3104105	-0.6436877	-0.13281345	0.1328144	0.47511768
8023252		0.16253662	0.16784286	-0.23619556	0.011508942	-0.12526798	-0.011508942	-0.014570236	0.17093945
8023259		-0.06682587	-0.058318138	0.34840345	0.41599655	-0.3111925	-0.342793	0.058318138	0.7734437
8023261		-0.86527157	-0.23016977	0.46522903	0.44208145	-0.21795225	0.082701206	-0.08270073	0.10096836
8023267		0.07528114	0.25032902	-0.07528067	-0.38421917	0.2556076	0.8094697	-0.0876112	-0.18816042
8023308		0.054929733	-0.054929733	-0.2513237	0.4033351	-0.36482334	0.14363575	-0.21860218	0.278697
8023310		0.08352518	0.000201	0.36080837	0.15877676	-0.09449625	-0.11680269	-0.52565145	-0.000202
8023312		0.07438469	0.22463417	-0.07438421	-0.08488369	0.40176868	-0.52334166	-0.32078552	0.8503847
8023314		0.31968498	0.08005953	-0.003198624	-0.104959965	0.15480375	0.003199101	-0.61900043	-0.42061663
8023323		0.31076622	0.41641092	-0.1269083	-0.17028046	0.6893835	-0.10296154	0.092754364	-0.092754364
8023344		0.6129942	0.43645096	-0.828475	0.04657936	0.42300415	-0.11979008	-0.046579838	-0.14669704
8023361		0.24015236	0.05256176	0.46486235	-0.16500378	-0.18028498	-0.34120798	0.41113615	-0.05256176
8023373		-0.08161259	0.05704546	0.38663054	-0.05704546	-0.18537855	0.30365133	-0.13050604	0.15276384
8023375		-0.003335476	0.003335953	-0.5077119	0.007833481	0.10243702	-0.1657381	-0.39547253	0.030952454
